"x","y","ident"
"974649.901783155"," 6790771.57185667",18293
"880588.220895333"," 6824542.94643037",18294
"924151.82755405"," 6825160.14162123",18295
"974938.73792078"," 6814941.37835826",18296
"992360.321410993"," 6799624.08048704",18297
"868427.014664375"," 6300613.84597063",18298
"869599.672759167"," 6298382.41487011",18299
"905097.62685733"," 6311200.21592561",18300
"862468.407122978"," 6321884.09361875",18301
"897737.019051081"," 6318089.92984126",18302
"894906.852957663"," 6314334.77985559",18303
"846287.297150092"," 6352950.98168349",18304
"856382.663149015"," 6333613.45692576",18305
"891292.763322807"," 6345985.9631261",18306
"744614.829116262"," 6350646.99955447",18307
"777143.455822693"," 6328909.76611222",18308
"723468.394210343"," 6354213.23009183",18309
"737767.972441151"," 6364462.07672239",18310
"779144.098986613"," 6354668.4999659",18311
"722505.536890369"," 6389733.90912237",18312
"753498.853577993"," 6402462.01979994",18313
"767673.338982018"," 6372923.8545063",18314
"736943.770088967"," 6419050.28125521",18315
"739948.648971266"," 6411524.07632925",18316
"892504.81207229"," 6311545.74283927",18317
"924366.744392868"," 6314506.17407977",18318
"962533.755307459"," 6319087.58509036",18319
"979788.062005735"," 6299232.28852979",18320
"927707.660368903"," 6335958.11143679",18321
"943761.382917259"," 6342355.34615976",18322
"970565.796490201"," 6322533.14533433",18323
"986263.672729454"," 6334280.30047262",18324
"924660.873775687"," 6367077.63471901",18325
"970404.01597079"," 6354412.37580757",18326
"992608.107753529"," 6346600.08910373",18327
"288004.610100802"," 6727769.37257751",18328
"301473.218379861"," 6743132.83200628",18329
"226713.554667724"," 6758275.39636103",18330
"256533.821858228"," 6751716.6351229",18331
"285871.529132168"," 6755458.78900495",18332
"313958.391631341"," 6742553.38325446",18333
"219769.339435217"," 6783592.25123032",18334
"249184.210966103"," 6781936.07593263",18335
"268692.022152286"," 6784854.56230427",18336
"309761.48052173"," 6778809.49261441",18337
"966491.33475295"," 6646023.53374453",18338
"949163.58499399"," 6653294.22034489",18339
"968403.062967422"," 6669510.41414568",18340
"925807.163849309"," 6668768.83338557",18341
"936066.891249107"," 6680673.83257558",18342
"974321.585584271"," 6674075.11086089",18343
"977145.970784899"," 6684123.95226655",18344
"953510.228561076"," 6690225.55063551",18345
"973632.723474715"," 6711564.47011584",18346
"904819.176247042"," 6598542.65608113",18347
"930082.230631838"," 6597757.56051052",18348
"898588.971368667"," 6638779.19299742",18349
"929228.323640878"," 6625801.8344243",18350
"872943.286745562"," 6657260.42339787",18351
"890904.935173389"," 6644770.29532403",18352
"913502.490616979"," 6643111.99210327",18353
"903442.588945549"," 6689247.46588541",18354
"791602.021240638"," 6358216.0715524",18355
"814287.369775451"," 6355804.08597345",18356
"789382.401489661"," 6390631.07622194",18357
"823369.154024734"," 6384298.2344922",18358
"793347.219614321"," 6398017.41262197",18359
"814103.187348558"," 6414351.79723192",18360
"841348.176898156"," 6403439.17081829",18361
"801217.111319168"," 6433650.21058947",18362
"824593.72131778"," 6427218.70009445",18363
"849252.380758245"," 6467629.17924688",18364
"792397.667299479"," 6256248.76426846",18365
"787328.959586553"," 6288755.35541714",18366
"811541.644578326"," 6286216.91441197",18367
"756101.010479479"," 6311063.17421176",18368
"782598.839162368"," 6328811.21780478",18369
"788705.382467702"," 6324877.73536925",18370
"804755.88755821"," 6313057.36727767",18371
"793673.461386457"," 6330292.88865567",18372
"817392.830505494"," 6335205.13666735",18373
"630344.777699138"," 6195573.24321938",18374
"631150.53360867"," 6210244.77364743",18375
"653838.599923281"," 6224848.79371026",18376
"686043.509539137"," 6217598.18222621",18377
"719334.681554323"," 6219600.93022106",18378
"616176.024338103"," 6234855.48540981",18379
"627076.917458835"," 6236276.0525945",18380
"659489.947458012"," 6246509.09699531",18381
"699219.147147236"," 6252616.36144047",18382
"745323.548139824"," 6423437.37983197",18383
"767828.065793246"," 6414760.63709293",18384
"793985.633050704"," 6423703.96018546",18385
"737733.743685652"," 6455530.80343547",18386
"759401.207687153"," 6457412.27235085",18387
"762387.588613882"," 6442812.0993208",18388
"791180.674663426"," 6465200.46100392",18389
"739852.428852004"," 6491897.17695342",18390
"766935.460994236"," 6474272.41184042",18391
"806791.48113975"," 6473288.3981079",18392
"889354.663496093"," 6249126.30572562",18393
"806686.512974505"," 6270062.55717892",18394
"818105.661627496"," 6264787.26457748",18395
"850156.830785631"," 6255776.14503391",18396
"860700.86488222"," 6267885.26001796",18397
"902625.25599003"," 6260751.84379183",18398
"913266.712881988"," 6247736.60751469",18399
"837037.384585137"," 6300134.26042403",18400
"862916.431756525"," 6284741.74731652",18401
"860084.890087147"," 6290215.95115083",18402
"896422.93651607"," 6285534.31590329",18403
"850038.401972338"," 6306469.87670639",18404
"471819.3674769"," 6341004.30045656",18405
"486775.170664976"," 6342242.13236857",18406
"495828.892059879"," 6342784.47582766",18407
"462084.533072238"," 6371946.09798363",18408
"484738.952045071"," 6368535.25611444",18409
"511031.475986609"," 6363123.37117142",18410
"495908.151294778"," 6394917.47420577",18411
"519625.834158876"," 6392815.00720715",18412
"526515.148777351"," 6372690.33545924",18413
"618298.480575849"," 6503731.51717489",18414
"638290.32236676"," 6512922.50169222",18415
"577042.668899753"," 6526905.96237531",18416
"604393.473076579"," 6545675.27753054",18417
"658571.511353024"," 6539201.28328013",18418
"671189.55243316"," 6532905.46784861",18419
"611762.343063251"," 6573297.2338349",18420
"626805.081274305"," 6563794.45708546",18421
"632782.699102194"," 6574725.74178319",18422
"664618.875514087"," 6567904.00137849",18423
"576161.74105578"," 6588638.43546876",18424
"618542.079981361"," 6593517.5276005",18425
"641053.358292796"," 6573400.55563182",18426
"600253.007981141"," 6455528.40984709",18427
"600830.444066633"," 6448895.59224064",18428
"651588.079629015"," 6449605.19475213",18429
"592196.362191957"," 6476426.4330675",18430
"597405.484255251"," 6478069.79143872",18431
"630789.874040071"," 6488887.21652209",18432
"647018.410207886"," 6479178.89926462",18433
"605838.450707343"," 6492540.84827321",18434
"648624.635718312"," 6496702.82534267",18435
"627254.144271226"," 6407548.10143321",18436
"653758.992713265"," 6402627.95219723",18437
"629305.189541863"," 6418239.56131621",18438
"667621.895053744"," 6437036.38797778",18439
"684598.2378147"," 6418406.13350424",18440
"716948.098535035"," 6421819.65063478",18441
"654371.075352974"," 6436382.53165654",18442
"687361.056644788"," 6437792.14748426",18443
"700324.007188287"," 6452670.54844427",18444
"653523.330159806"," 6483294.33030787",18445
"666001.389965734"," 6489562.3341935",18446
"715612.882067766"," 6474170.75298133",18447
"615434.683605103"," 6810179.95894644",18448
"644723.42415322"," 6818445.75148765",18449
"660716.703985448"," 6803187.95975987",18450
"627135.970622306"," 6824574.31293204",18451
"648615.102764037"," 6841943.29374581",18452
"652974.81791545"," 6809838.87716774",18453
"640092.84999874"," 6822131.91484566",18454
"626116.512334723"," 6841018.33791006",18455
"644267.346006449"," 6831770.72777878",18456
"633212.799779889"," 6852557.22087696",18457
"495611.597750517"," 6937654.47742993",18458
"531969.073370094"," 6940913.10810054",18459
"531663.845851827"," 6938220.9607981",18460
"573841.053356972"," 6941803.04989906",18461
"594388.348935542"," 6945500.66489017",18462
"513393.059947523"," 6943927.90909408",18463
"550119.256796125"," 6964812.73604574",18464
"570411.234374714"," 6955709.20241082",18465
"604579.284708385"," 6957266.20794757",18466
"589551.568394897"," 6993380.83008582",18467
"905126.163523122"," 6434894.90337421",18468
"880564.214204381"," 6437897.91583999",18469
"916068.521120064"," 6436220.38658693",18470
"946969.274928738"," 6456319.36231147",18471
"868655.454312859"," 6472177.41603249",18472
"879595.143174695"," 6483696.25252423",18473
"917509.461023323"," 6481750.57649364",18474
"927880.814838168"," 6458573.86898932",18475
"849665.469500644"," 6510222.03852873",18476
"873955.438438746"," 6500155.60997169",18477
"880774.055802206"," 6514213.50999022",18478
"1228134.87606992"," 6052234.105299",18479
"1198448.36003927"," 6072642.87029832",18480
"1210719.55583927"," 6061713.7516101",18481
"1163014.44583798"," 6095280.08509023",18482
"1205372.3588105"," 6105785.48111549",18483
"1211578.15548529"," 6093766.82038015",18484
"1196141.70848152"," 6107403.48505938",18485
"1199851.36815195"," 6128686.86056846",18486
"1177460.06757712"," 6137255.92938491",18487
"1195649.13560019"," 6133173.58725943",18488
"1176446.07571179"," 6141103.03871662",18489
"1215362.06993899"," 6128567.1483028",18490
"1253655.43292403"," 6148493.17866389",18491
"1158178.09859701"," 6149241.17575751",18492
"1200730.13100126"," 6155186.5023596",18493
"1221431.70937589"," 6147454.8044184",18494
"1225311.49299383"," 6166117.66304241",18495
"1162442.91761369"," 6171943.03706049",18496
"1184452.58681481"," 6179896.8979087",18497
"1224518.21127134"," 6165821.79463694",18498
"676124.827628383"," 6502562.8591471",18499
"685624.305689053"," 6476269.96545146",18500
"719692.987719745"," 6499523.22291235",18501
"760632.3717992"," 6489695.71631892",18502
"661872.186916308"," 6523323.21743497",18503
"692712.955720999"," 6532154.41594382",18504
"714770.56550254"," 6505147.64383452",18505
"751167.076788023"," 6516656.97376726",18506
"703223.662734308"," 6552207.66838182",18507
"721991.708762206"," 6555254.58833676",18508
"620730.591592106"," 6275492.35527036",18509
"651416.09313164"," 6288457.8209613",18510
"661575.2667799"," 6277619.78103412",18511
"599529.05431417"," 6295902.54419899",18512
"607072.946618969"," 6299721.65692083",18513
"641844.643822053"," 6293700.67261576",18514
"661946.747107931"," 6314371.65362711",18515
"595905.242963035"," 6316008.07037939",18516
"626855.10308827"," 6322344.27919414",18517
"644785.327000657"," 6325693.13369029",18518
"937477.444526668"," 6533533.13096313",18519
"936672.877799583"," 6530470.06231247",18520
"942315.814066607"," 6552727.55979068",18521
"956730.544469182"," 6562707.16193571",18522
"978895.129076933"," 6537752.29319903",18523
"1003815.32151691"," 6557566.70322243",18524
"985048.288735358"," 6580139.09559664",18525
"964220.715011267"," 6594642.04383043",18526
"964938.754666785"," 6469712.16960213",18527
"984383.618797023"," 6455465.86843076",18528
"1017579.7561011"," 6471807.89354592",18529
"916380.354801131"," 6488418.78885145",18530
"952328.218026616"," 6493419.74856539",18531
"962800.242923389"," 6497511.90734769",18532
"1004939.42989301"," 6486193.58559346",18533
"1025695.66308658"," 6477353.43184529",18534
"932577.339751244"," 6529406.89499104",18535
"965488.917230817"," 6526535.40979685",18536
"982944.649102014"," 6511050.04850389",18537
"994932.888158586"," 6300027.99066225",18538
"1009495.82764178"," 6302421.24082496",18539
"1043912.74855562"," 6304578.60435801",18540
"1054758.65601512"," 6297320.56870101",18541
"1025998.61649562"," 6330384.0422055",18542
"1021369.76442856"," 6305968.41242",18543
"1065565.25879024"," 6314811.96668766",18544
"1019400.94505202"," 6354511.81508295",18545
"1041495.57505825"," 6361679.46142305",18546
"1056113.91044171"," 6349476.27720583",18547
"677208.614512545"," 6249971.68068718",18548
"706256.900922141"," 6260240.75907133",18549
"734415.611091294"," 6260499.02800414",18550
"750288.289101565"," 6258659.24723856",18551
"722870.898976668"," 6282926.61938156",18552
"731712.204420232"," 6271201.68856151",18553
"757527.756859319"," 6285914.68723296",18554
"778719.74209721"," 6289833.73092293",18555
"735130.846544393"," 6310526.96674263",18556
"756503.035398902"," 6312074.79488703",18557
"626647.046979824"," 7008302.38123932",18558
"645796.064408422"," 7013054.09377948",18559
"675436.638683556"," 7009366.95005321",18560
"711699.708116334"," 7012594.18940679",18561
"606060.443158951"," 7038146.06907967",18562
"625529.834864037"," 7040532.39448186",18563
"662149.622649811"," 7042663.4240961",18564
"687026.318895174"," 7045485.88884253",18565
"601693.962851297"," 7068359.40953682",18566
"633786.616375046"," 7048302.8237276",18567
"636644.482317688"," 7090423.55269679",18568
"622219.410037438"," 6948960.57495841",18569
"666832.048349542"," 6950144.9160836",18570
"692533.704495229"," 6953479.25845993",18571
"705061.278092558"," 6964470.94098193",18572
"602696.571603522"," 6985285.11002625",18573
"629542.265768911"," 6994488.66262531",18574
"658727.597292972"," 6980484.72532502",18575
"668952.009022407"," 6985990.39748742",18576
"721157.876728917"," 6991909.63901079",18577
"608338.794272497"," 7008204.34323448",18578
"624757.113779711"," 7006924.60234213",18579
"656155.074314674"," 7015019.54793866",18580
"446246.048013451"," 6199415.80908892",18581
"482492.452491803"," 6202587.94891236",18582
"492341.67164919"," 6212153.21771388",18583
"448830.564503329"," 6216722.52872363",18584
"480710.935010372"," 6216435.2684455",18585
"477831.68275171"," 6232285.56925301",18586
"467078.98541799"," 6223938.9526347",18587
"484182.458410795"," 6244177.05942563",18588
"488817.482893153"," 6256627.30382258",18589
"435861.549774887"," 6269004.25757066",18590
"666625.849039764"," 6310417.05052072",18591
"696654.614243797"," 6316453.29320507",18592
"610784.99613629"," 6349264.95339206",18593
"653126.601866315"," 6346191.69592807",18594
"666586.328003094"," 6340385.75975174",18595
"695260.529267742"," 6361080.36314087",18596
"610430.186030653"," 6378467.41227164",18597
"654636.405008714"," 6379842.273865",18598
"676866.502201655"," 6389691.08449026",18599
"698821.803192748"," 6383867.13498003",18600
"675046.953347982"," 6406138.22665974",18601
"355181.864703323"," 6305489.3922314",18602
"409649.546467394"," 6294066.61762129",18603
"430737.318728192"," 6312032.65642952",18604
"371907.111996102"," 6323835.32795459",18605
"403844.335591116"," 6330076.26786232",18606
"433790.007239281"," 6328398.31327889",18607
"471640.178083893"," 6321342.99115613",18608
"358067.804363805"," 6369949.98168201",18609
"399431.538795748"," 6374216.2813386",18610
"406921.259814958"," 6211950.76178881",18611
"351444.563801578"," 6241126.27738599",18612
"376658.445512542"," 6225446.47702925",18613
"416813.64997578"," 6237322.47855492",18614
"441005.224498493"," 6232299.33382921",18615
"310443.32918035"," 6275906.97196145",18616
"354609.458871364"," 6273517.09848103",18617
"385796.416354963"," 6264709.57325139",18618
"408383.801749992"," 6251927.96528173",18619
"435299.555353393"," 6260145.5327619",18620
"611833.665244894"," 6133805.84601403",18621
"660720.752511174"," 6149152.1497918",18622
"632406.426435018"," 6159597.69114539",18623
"654592.806469024"," 6175819.75776855",18624
"662459.494174458"," 6168263.53380144",18625
"693783.328017845"," 6166548.18304967",18626
"677701.937906444"," 6194383.88597901",18627
"691480.574586123"," 6188326.23617939",18628
"538607.993638018"," 6517238.78417173",18629
"567316.342300907"," 6506018.51265886",18630
"564618.804617322"," 6498042.88016641",18631
"594606.25812581"," 6495141.99088337",18632
"549053.816490047"," 6528401.74843782",18633
